home_id,device_name,energy_usage,household_size
433,Air Conditioning,4.22,1
371,Fridge,0.12,3
335,Heater,2.4,3
90,Computer,0.71,1
150,Fridge,0.24,5
395,Lights,1.59,2
469,Heater,4.23,5
435,Dishwasher,1.41,4
172,Fridge,0.17,2
165,Heater,2.18,3
27,Dishwasher,1.99,1
472,Fridge,0.47,3
370,TV,1.42,3
98,Washing Machine,1.2,1
27,Oven,0.46,2
15,Heater,2.32,5
247,Lights,0.52,3
182,Air Conditioning,4.91,1
198,Microwave,0.79,2
451,Lights,1.34,3
117,Dishwasher,0.82,3
91,Computer,1.3,3
243,Washing Machine,1.03,5
191,Microwave,0.84,2
48,Lights,1.53,4
19,TV,1.28,2
420,Lights,1.36,2
333,Microwave,1.12,5
423,TV,0.33,4
492,TV,1.39,5
59,Microwave,1.21,1
86,Lights,0.28,5
275,TV,0.94,4
233,Washing Machine,1.72,1
387,Oven,1.66,5
71,Washing Machine,1.3,2
184,Fridge,0.22,3
439,Fridge,0.2,2
120,Fridge,0.14,3
276,Dishwasher,1.41,4
77,Oven,0.66,5
105,Air Conditioning,3.72,3
341,Lights,1.94,1
333,Lights,1.32,1
35,Fridge,0.33,1
314,Fridge,0.38,3
288,Oven,1.18,2
435,Computer,1.52,3
318,TV,0.71,2
277,Oven,1.33,2
219,Dishwasher,1.89,4
208,Fridge,0.41,3
94,Oven,1.46,5
225,Fridge,0.36,4
71,Fridge,0.12,1
290,Oven,0.24,4
332,Oven,0.27,3
284,Lights,1.77,1
415,Heater,3.57,5
133,Fridge,0.23,5
290,Heater,4.35,5
332,Heater,3.88,2
12,Air Conditioning,2.19,2
19,Air Conditioning,3.8,3
466,Fridge,0.44,4
123,Lights,1.32,4
420,TV,0.81,2
290,TV,0.76,3
246,Air Conditioning,2.7,4
485,Computer,0.78,4
262,Fridge,0.3,4
372,Fridge,0.39,5
185,Microwave,1.48,2
117,Fridge,0.4,1
203,Heater,2.92,3
497,Heater,4.29,2
208,Lights,0.85,1
233,Fridge,0.19,5
301,Microwave,1.73,5
106,Heater,4.07,2
235,Heater,3.63,4
289,Microwave,0.23,5
493,Lights,1.23,1
88,Lights,1.93,1
410,Washing Machine,1.86,2
410,Dishwasher,1.37,2
337,Fridge,0.46,5
12,Air Conditioning,4.66,5
410,TV,0.27,3
412,Fridge,0.19,3
330,Fridge,0.4,2
301,Microwave,0.65,5
472,Oven,1.0,5
494,Lights,1.17,3
77,Air Conditioning,3.28,5
304,Oven,0.57,1
397,Oven,0.57,4
368,Heater,2.2,3
395,Microwave,1.03,5
452,Heater,4.49,4
132,Air Conditioning,4.35,5
494,Lights,0.82,4
85,Oven,1.69,2
391,Washing Machine,1.56,4
316,Computer,1.56,5
442,TV,0.73,5
487,Microwave,1.34,1
260,TV,1.55,2
121,Fridge,0.34,5
229,Microwave,1.78,1
32,TV,1.66,1
184,Fridge,0.25,5
87,Fridge,0.15,3
291,Heater,4.01,2
122,Lights,1.58,5
251,Microwave,1.4,5
111,TV,0.28,4
69,Washing Machine,0.22,4
235,Washing Machine,1.53,3
166,Fridge,0.36,5
33,Heater,3.14,4
244,Air Conditioning,3.44,4
107,TV,0.78,4
162,Air Conditioning,4.14,5
4,Air Conditioning,3.59,4
355,Computer,1.69,1
35,Microwave,1.04,2
32,Oven,1.83,3
37,Fridge,0.16,1
379,Computer,1.55,1
301,Lights,0.79,3
117,Oven,0.76,4
414,Fridge,0.4,3
387,Dishwasher,1.29,2
182,Microwave,1.33,3
95,Dishwasher,1.27,4
306,TV,0.6,4
471,Dishwasher,0.61,4
427,Dishwasher,1.46,1
228,Computer,1.73,5
322,Washing Machine,1.96,2
394,Air Conditioning,4.88,1
89,Dishwasher,1.07,3
98,Fridge,0.29,5
364,TV,1.89,3
117,Lights,0.23,4
145,Air Conditioning,4.15,2
25,TV,1.63,1
98,Oven,1.96,1
432,Fridge,0.39,3
122,Dishwasher,1.53,2
411,Air Conditioning,2.25,3
80,Dishwasher,0.94,4
91,Air Conditioning,3.56,3
360,Microwave,0.97,5
127,Lights,1.46,4
138,Washing Machine,1.23,3
413,Fridge,0.14,5
97,Dishwasher,1.38,2
118,Microwave,0.22,4
368,Computer,1.34,3
486,Dishwasher,0.99,4
474,Lights,1.53,5
260,Fridge,0.43,5
392,Washing Machine,0.55,4
494,Fridge,0.25,4
22,Fridge,0.14,1
227,Computer,1.83,2
7,Lights,1.96,3
279,Heater,2.76,3
255,TV,1.11,3
300,Heater,3.13,4
282,Air Conditioning,4.53,5
182,Air Conditioning,3.45,3
472,Heater,3.12,3
222,Fridge,0.38,5
419,Dishwasher,1.05,3
65,Lights,1.32,2
154,Lights,1.01,2
370,Oven,1.44,4
493,Dishwasher,0.41,3
400,Microwave,1.95,4
153,Fridge,0.46,1
345,Computer,1.03,4
370,Oven,0.56,3
329,Air Conditioning,3.4,1
10,Microwave,0.49,2
183,Heater,2.56,5
146,Washing Machine,0.4,3
318,Computer,1.65,2
386,Microwave,0.87,3
411,Dishwasher,1.26,2
434,Lights,1.7,1
143,Fridge,0.3,3
44,Dishwasher,1.99,5
379,Microwave,1.01,5
430,Air Conditioning,4.98,4
202,Oven,1.8,4
73,Dishwasher,1.23,1
49,TV,1.07,2
470,Washing Machine,1.4,5
498,Washing Machine,0.2,5
261,Computer,0.35,1
283,Microwave,1.01,1
185,Heater,2.39,5
276,Microwave,1.63,4
75,Microwave,1.46,1
169,Computer,0.68,2
171,Microwave,1.32,3
294,Fridge,0.29,2
22,Washing Machine,1.92,3
405,Washing Machine,0.47,1
206,Air Conditioning,3.62,1
55,Microwave,0.66,3
232,Dishwasher,1.07,1
16,TV,1.27,1
2,Heater,3.42,2
292,TV,1.2,4
97,Oven,1.84,2
423,Computer,1.84,2
10,Washing Machine,1.91,4
68,Fridge,0.26,4
445,Fridge,0.32,4
321,Lights,0.7,5
126,Heater,3.51,4
401,Computer,0.36,1
228,Computer,1.31,1
73,TV,1.11,3
29,Heater,2.74,5
228,Computer,0.95,4
365,Dishwasher,0.95,3
149,Heater,4.06,3
407,Oven,1.74,4
125,Fridge,0.15,5
133,Fridge,0.21,3
162,Oven,1.38,2
464,Heater,2.52,4
361,TV,1.62,2
188,Lights,0.86,5
186,Lights,0.74,5
201,Air Conditioning,4.5,2
197,Washing Machine,0.93,1
225,TV,0.32,1
171,Microwave,1.3,5
218,Heater,2.71,3
334,Computer,1.52,5
212,Microwave,1.81,4
385,Fridge,0.41,2
81,Oven,1.8,5
261,Washing Machine,0.79,3
383,Washing Machine,0.89,2
67,Microwave,0.46,3
50,Heater,2.74,1
101,Lights,1.5,1
195,Air Conditioning,3.69,4
207,Dishwasher,1.6,1
172,Washing Machine,0.82,4
43,Computer,1.79,5
449,Microwave,1.16,1
495,Lights,1.79,2
352,Computer,0.26,5
484,TV,0.89,1
426,Washing Machine,0.39,5
468,Heater,2.35,5
389,Washing Machine,1.55,3
259,Washing Machine,1.68,4
435,Washing Machine,0.67,3
225,Microwave,0.85,1
40,TV,1.17,2
303,Lights,1.84,5
284,Oven,0.22,5
475,Computer,0.92,3
388,Microwave,1.75,5
436,Dishwasher,1.78,5
271,Air Conditioning,3.17,5
408,Washing Machine,1.5,1
71,Microwave,1.0,3
452,Air Conditioning,4.59,1
308,Heater,4.15,2
395,Heater,2.39,1
303,Dishwasher,0.57,4
31,Lights,1.56,5
256,Computer,1.22,1
353,Oven,1.64,2
272,Washing Machine,1.37,5
55,Dishwasher,1.37,3
242,Air Conditioning,2.8,2
6,Computer,1.91,4
346,Computer,1.0,2
2,Microwave,1.49,1
216,Lights,0.89,4
38,Microwave,1.73,2
282,Dishwasher,1.68,3
334,Washing Machine,1.67,2
49,Air Conditioning,4.28,1
2,Lights,0.66,3
118,Washing Machine,0.69,2
485,Fridge,0.36,4
358,Computer,1.4,3
288,Dishwasher,0.45,2
143,Microwave,2.0,2
335,Washing Machine,1.44,5
204,Fridge,0.22,4
143,Heater,4.16,3
318,TV,1.49,3
43,Washing Machine,1.9,2
368,Fridge,0.21,2
416,Microwave,1.94,1
422,Microwave,1.44,4
312,Washing Machine,0.47,1
363,Oven,0.84,2
268,Dishwasher,0.39,5
472,Computer,1.82,1
252,Lights,1.92,4
446,Computer,1.23,2
177,Air Conditioning,4.25,3
167,Air Conditioning,4.28,5
326,Heater,4.98,4
383,Lights,0.5,4
473,Oven,0.25,5
144,Computer,1.37,1
288,Dishwasher,0.61,5
277,Microwave,1.85,3
344,Heater,4.2,4
482,Heater,3.36,3
392,Computer,0.93,4
101,Dishwasher,0.48,5
361,Air Conditioning,4.41,2
496,TV,1.57,4
379,Computer,1.43,2
150,Dishwasher,1.09,3
476,Lights,1.79,2
337,Computer,0.99,1
476,Lights,0.63,5
154,Computer,1.34,1
240,Heater,3.99,2
256,Air Conditioning,4.97,1
257,Oven,0.44,2
435,Microwave,1.93,3
148,Washing Machine,0.92,3
495,Lights,1.15,5
19,Fridge,0.43,5
328,Washing Machine,1.1,5
85,Washing Machine,0.44,5
31,Dishwasher,0.23,5
267,Fridge,0.5,1
282,Dishwasher,0.2,1
486,Fridge,0.31,1
315,Washing Machine,1.99,3
212,TV,1.56,1
177,Dishwasher,1.17,5
34,Dishwasher,0.46,5
224,Dishwasher,0.55,1
397,Computer,1.23,4
219,Computer,1.1,2
190,Dishwasher,1.93,5
214,Heater,3.38,5
136,Dishwasher,0.45,5
482,Computer,0.6,1
291,TV,0.94,3
340,Fridge,0.31,4
192,Microwave,1.09,1
319,TV,0.96,5
147,Dishwasher,0.47,4
244,Lights,1.72,2
199,Heater,3.13,5
308,Lights,1.07,4
109,Microwave,0.98,1
192,Computer,0.22,5
434,Microwave,1.33,5
336,Computer,0.7,1
213,TV,1.72,1
404,Heater,4.47,4
154,Computer,1.68,5
137,Dishwasher,1.6,4
220,Lights,1.2,1
277,TV,1.93,1
267,Washing Machine,0.59,5
339,Oven,1.64,3
348,Lights,0.71,4
445,Oven,1.63,2
83,Heater,2.62,3
305,Washing Machine,1.62,1
93,Dishwasher,1.42,2
125,Microwave,0.6,2
344,TV,1.87,3
473,Air Conditioning,3.38,1
245,Microwave,0.29,4
355,Lights,1.27,2
64,Lights,0.61,1
338,Fridge,0.48,3
360,Microwave,0.75,5
115,Dishwasher,1.33,2
159,Oven,0.42,3
125,Computer,1.95,1
49,Oven,0.89,2
395,Dishwasher,1.9,1
181,Lights,1.31,4
294,Dishwasher,0.28,1
319,Washing Machine,0.47,5
59,Dishwasher,0.54,4
445,Microwave,1.31,2
12,Lights,0.34,5
152,Microwave,0.37,5
61,Oven,1.15,5
449,Lights,1.93,2
12,Dishwasher,1.25,1
224,TV,0.55,3
48,Dishwasher,0.33,2
327,Microwave,0.67,4
74,Computer,0.65,5
127,Air Conditioning,3.39,2
187,Dishwasher,1.97,2
451,Washing Machine,1.54,5
1,Lights,1.12,4
260,Heater,2.18,3
295,Air Conditioning,3.23,4
369,Washing Machine,1.72,3
270,Washing Machine,0.41,1
177,Washing Machine,1.63,1
349,Lights,0.23,3
404,Fridge,0.39,2
276,TV,0.64,4
256,Air Conditioning,4.26,5
289,TV,1.48,2
355,Dishwasher,1.94,5
307,Dishwasher,0.59,5
218,Fridge,0.12,4
47,Dishwasher,1.63,3
389,Washing Machine,1.46,5
277,Computer,0.73,2
269,Washing Machine,0.25,3
39,Computer,1.93,4
181,TV,1.04,3
151,Microwave,1.96,1
249,Air Conditioning,4.24,4
132,Oven,0.31,3
165,Fridge,0.14,2
245,Lights,0.42,4
277,Washing Machine,1.95,3
189,Fridge,0.18,4
117,Oven,1.85,2
436,Oven,1.96,3
218,Dishwasher,0.73,2
294,Microwave,0.76,1
106,Fridge,0.47,3
114,Dishwasher,1.88,5
176,Fridge,0.4,2
276,Heater,4.51,3
85,Computer,1.69,3
328,Microwave,0.88,1
142,Heater,2.38,5
185,Computer,0.81,4
317,Computer,1.52,4
219,TV,1.07,1
163,TV,1.15,1
295,Heater,3.62,5
285,Lights,0.62,4
437,Air Conditioning,3.73,1
49,Oven,1.01,1
184,Heater,2.54,3
262,Fridge,0.12,1
326,Lights,1.28,4
53,Heater,2.16,4
429,Oven,0.9,5
471,TV,1.01,5
57,Air Conditioning,3.91,3
294,Microwave,0.31,3
269,Air Conditioning,3.75,4
19,Air Conditioning,2.17,1
451,TV,0.57,3
372,TV,0.62,3
373,Dishwasher,1.77,3
344,Computer,0.77,1
32,Dishwasher,0.83,4
166,Computer,0.55,5
341,Microwave,1.66,1
285,Washing Machine,1.32,4
98,Oven,1.95,2
25,Microwave,0.71,4
312,Computer,0.45,4
426,Lights,0.45,3
454,Air Conditioning,2.95,1
393,Oven,0.7,5
495,Dishwasher,0.42,5
184,Fridge,0.47,3
277,Heater,4.79,4
355,Dishwasher,0.78,3
491,Dishwasher,0.39,1
428,Air Conditioning,2.71,1
238,Computer,1.19,4
111,Heater,2.39,4
313,Computer,0.62,5
17,Microwave,0.52,3
253,Washing Machine,0.99,2
347,Computer,0.99,3
326,Air Conditioning,4.32,5
394,Fridge,0.16,3
164,Air Conditioning,2.07,3
490,Fridge,0.43,2
106,Computer,1.82,1
316,Dishwasher,0.88,4
325,Lights,1.34,5
43,Heater,4.44,4
152,Fridge,0.46,2
89,Computer,0.4,3
347,Oven,0.69,5
398,Heater,2.88,1
57,Heater,3.66,2
463,Dishwasher,1.36,2
255,Computer,1.99,1
206,Dishwasher,1.42,5
208,Oven,1.08,1
254,Computer,1.27,2
145,Heater,3.83,1
72,Computer,0.28,4
449,Lights,1.17,3
343,Microwave,0.32,4
340,Air Conditioning,3.69,4
148,Fridge,0.19,2
249,Computer,0.79,3
335,TV,0.96,3
373,Fridge,0.21,5
195,Oven,0.46,1
127,Microwave,0.7,4
141,Heater,2.42,3
152,Oven,0.78,3
67,Microwave,1.98,4
470,Heater,2.71,5
454,Washing Machine,1.15,3
481,Oven,1.28,1
497,Fridge,0.41,1
481,Lights,1.36,4
26,Computer,0.3,5
153,Microwave,1.09,4
186,Oven,1.15,5
264,Oven,1.67,4
379,TV,0.96,3
479,Lights,0.74,3
438,Oven,0.91,3
120,Microwave,1.71,4
1,Lights,1.17,5
57,Oven,1.14,2
249,Washing Machine,1.91,3
43,TV,0.23,3
408,Heater,4.01,5
275,Heater,2.08,5
49,Lights,0.72,2
442,Microwave,1.33,5
461,Dishwasher,0.24,3
276,Washing Machine,0.33,5
154,Fridge,0.39,3
206,Washing Machine,0.64,2
171,Air Conditioning,3.14,3
406,Fridge,0.1,5
315,Lights,1.87,4
228,Lights,0.94,5
457,Fridge,0.42,4
12,TV,0.73,1
104,Washing Machine,1.02,1
383,Air Conditioning,4.0,3
434,Fridge,0.45,5
44,Washing Machine,1.13,1
299,Computer,1.46,5
491,Oven,1.34,3
424,Fridge,0.2,3
213,TV,0.44,3
332,TV,0.26,4
190,Dishwasher,0.44,5
83,Heater,2.24,3
104,Microwave,1.18,2
326,Oven,0.4,3
395,Air Conditioning,2.15,4
245,Lights,1.18,1
82,Fridge,0.46,5
291,Dishwasher,1.51,1
189,TV,0.65,4
310,Lights,0.53,4
412,Washing Machine,1.62,5
186,Air Conditioning,2.39,1
129,Washing Machine,1.18,1
411,Oven,0.4,4
94,Washing Machine,1.48,2
328,Fridge,0.38,5
117,Computer,0.49,4
203,Microwave,1.51,1
40,Dishwasher,1.98,2
72,TV,1.16,5
46,Air Conditioning,3.45,1
65,Microwave,1.52,1
170,Lights,1.39,5
290,Air Conditioning,4.42,4
57,TV,0.6,2
450,Heater,2.47,5
2,Air Conditioning,3.34,2
93,Lights,1.18,3
1,Air Conditioning,4.03,4
476,Lights,0.74,1
478,TV,1.69,1
139,Oven,1.71,5
11,Dishwasher,0.57,4
83,Microwave,1.01,5
71,Lights,0.69,1
152,Lights,0.34,5
467,Lights,1.69,1
269,Computer,0.96,3
23,Lights,1.42,3
210,Lights,0.97,3
305,Dishwasher,0.98,5
333,Computer,0.75,5
189,Dishwasher,0.37,4
1,TV,0.21,3
336,Oven,0.56,1
381,Computer,0.56,5
147,Fridge,0.45,1
248,Air Conditioning,4.53,2
286,Dishwasher,1.45,3
32,Heater,3.97,5
272,TV,0.49,1
416,Lights,0.3,2
309,Fridge,0.33,3
148,Lights,0.77,1
280,Lights,0.83,5
472,Washing Machine,1.88,2
322,Fridge,0.34,2
481,Microwave,1.82,4
427,Washing Machine,1.97,1
387,Computer,0.93,3
163,TV,0.79,1
179,TV,1.34,3
187,Fridge,0.28,5
137,Microwave,1.21,4
229,Dishwasher,1.77,4
338,Lights,0.56,2
280,TV,1.57,5
158,Washing Machine,1.52,2
258,Lights,1.66,4
411,Dishwasher,0.43,4
341,Air Conditioning,2.62,2
229,Washing Machine,1.24,2
260,Heater,2.71,5
37,Computer,1.76,2
206,TV,0.79,1
277,Fridge,0.25,5
58,Washing Machine,0.82,3
10,Computer,1.34,2
460,Dishwasher,0.45,4
466,TV,1.68,2
414,Fridge,0.38,1
15,TV,0.7,3
422,Lights,1.18,1
39,Fridge,0.47,4
365,Oven,0.88,1
359,Computer,1.07,3
221,Oven,0.28,4
82,Oven,0.69,4
250,Air Conditioning,4.54,4
241,Heater,4.5,1
179,Computer,0.69,2
139,Lights,1.25,2
203,Oven,0.71,2
297,Air Conditioning,4.09,5
262,Fridge,0.37,4
125,Heater,2.8,3
383,Oven,1.97,4
47,Fridge,0.41,2
236,Fridge,0.11,5
451,Washing Machine,0.63,2
169,Computer,0.62,1
100,Dishwasher,1.88,1
276,Air Conditioning,4.23,3
306,Heater,4.24,2
217,Oven,1.34,3
178,Oven,1.08,4
461,Computer,1.71,2
390,Computer,1.14,2
194,Fridge,0.42,4
306,Lights,1.29,5
45,Air Conditioning,2.96,4
234,Fridge,0.18,4
14,TV,0.64,1
409,TV,1.87,3
269,Oven,0.85,2
49,Fridge,0.28,2
174,Fridge,0.13,4
335,Dishwasher,1.46,2
198,Lights,1.84,4
425,Oven,1.36,3
304,Computer,0.33,3
292,Oven,0.68,1
493,Microwave,1.11,3
236,Air Conditioning,2.88,5
93,Computer,1.14,3
240,Air Conditioning,3.69,3
72,TV,0.54,2
41,Air Conditioning,4.85,4
143,Microwave,1.67,1
66,Dishwasher,1.65,4
469,Microwave,1.69,1
113,Dishwasher,1.1,4
275,Dishwasher,0.51,1
250,Lights,0.8,1
181,Heater,4.05,1
171,Heater,4.89,4
388,TV,0.61,5
485,Fridge,0.42,4
379,TV,1.87,4
329,Air Conditioning,2.36,3
61,Dishwasher,1.9,1
7,Fridge,0.47,1
145,Dishwasher,1.88,3
238,Oven,1.13,5
33,Microwave,1.23,1
7,Computer,0.41,1
35,Air Conditioning,3.04,5
150,Dishwasher,1.51,4
294,Washing Machine,1.54,5
378,TV,1.2,1
481,Heater,4.69,4
349,Oven,0.79,3
458,TV,0.27,2
158,Heater,4.09,1
228,Lights,0.59,2
95,Lights,1.04,5
201,Washing Machine,0.32,2
350,Washing Machine,1.87,3
294,Air Conditioning,3.1,4
266,Computer,0.52,5
281,Computer,1.09,2
350,Fridge,0.15,5
301,Dishwasher,1.49,3
56,Dishwasher,1.82,4
68,Air Conditioning,2.69,3
130,Dishwasher,1.68,3
454,Microwave,1.21,2
477,TV,1.01,3
424,Air Conditioning,3.29,2
384,Heater,2.56,3
337,Washing Machine,0.86,1
373,Dishwasher,0.93,4
335,Computer,0.81,3
284,Microwave,1.18,2
399,TV,1.81,2
428,Dishwasher,1.8,3
238,Microwave,1.24,3
498,Fridge,0.46,5
468,Heater,3.64,4
4,Heater,2.61,3
356,Heater,4.52,1
330,Dishwasher,1.72,4
81,Dishwasher,1.24,1
329,Washing Machine,0.37,5
17,Oven,1.96,3
406,Fridge,0.24,4
413,Washing Machine,1.75,3
17,Air Conditioning,4.13,3
263,Microwave,0.55,5
278,Lights,0.58,4
230,Oven,1.41,1
437,Lights,1.89,1
255,TV,0.21,4
341,Dishwasher,0.89,2
100,Dishwasher,1.97,3
40,Lights,0.65,4
155,Dishwasher,0.76,3
161,Dishwasher,0.43,3
311,Computer,1.36,3
88,Fridge,0.43,2
108,Computer,1.75,5
166,Air Conditioning,2.05,3
102,Air Conditioning,4.56,1
55,Heater,4.58,1
88,Heater,4.04,5
486,TV,1.76,3
247,Air Conditioning,3.59,1
225,Lights,1.69,1
388,Washing Machine,1.31,4
149,Fridge,0.45,5
185,Microwave,1.07,4
71,Dishwasher,1.06,5
407,Fridge,0.48,3
313,Washing Machine,1.58,2
292,Air Conditioning,3.98,3
322,Microwave,1.49,1
27,Air Conditioning,4.53,2
287,Oven,0.61,3
327,Fridge,0.27,5
187,Air Conditioning,2.17,3
261,Oven,0.32,2
335,Dishwasher,0.98,5
372,Dishwasher,1.41,5
28,Microwave,0.99,1
28,Computer,1.01,4
126,Microwave,0.22,1
239,Heater,4.42,5
314,Lights,1.16,5
347,Computer,1.4,2
256,Fridge,0.15,2
411,Computer,1.43,3
334,Fridge,0.12,4
51,Heater,4.46,4
140,Oven,0.85,3
310,Dishwasher,0.58,5
312,Oven,0.51,5
20,Fridge,0.16,5
32,Fridge,0.1,1
479,Dishwasher,1.85,3
453,Lights,1.39,3
415,Fridge,0.5,2
181,Washing Machine,1.92,2
469,Washing Machine,0.61,3
141,Fridge,0.36,1
255,Dishwasher,1.46,3
71,Washing Machine,1.24,5
364,Fridge,0.46,3
87,TV,1.7,4
422,Oven,1.11,4
236,TV,1.94,1
180,Fridge,0.49,2
447,Oven,1.49,4
56,Lights,1.87,2
316,Computer,0.96,4
233,Oven,1.21,1
258,Microwave,1.09,1
269,Washing Machine,1.16,1
76,Microwave,0.32,5
74,Heater,4.43,3
179,Air Conditioning,3.56,3
219,Lights,0.97,1
146,Fridge,0.34,1
335,Washing Machine,1.86,5
29,Oven,1.18,2
297,Computer,0.85,5
59,Computer,1.85,5
144,Computer,0.35,5
130,Microwave,1.23,5
284,TV,0.28,1
351,Washing Machine,1.18,2
104,Computer,1.52,1
36,Computer,0.96,2
303,Air Conditioning,2.66,5
287,Air Conditioning,3.77,3
468,Dishwasher,1.01,3
9,Microwave,0.52,5
195,Washing Machine,1.2,4
397,TV,1.23,4
368,Computer,1.51,1
154,Lights,1.06,5
386,Air Conditioning,3.0,4
65,Computer,1.59,5
289,Heater,3.4,5
89,Washing Machine,1.2,2
179,Computer,0.49,4
92,Computer,0.2,3
301,Microwave,1.83,3
364,Microwave,0.23,3
493,Air Conditioning,2.74,3
341,Washing Machine,1.04,2
237,Computer,1.24,3
271,Oven,0.67,3
120,Fridge,0.14,4
352,Heater,4.06,3
19,TV,1.31,1
8,TV,0.52,3
267,Dishwasher,1.71,2
204,Dishwasher,1.06,2
116,Washing Machine,0.5,3
364,Microwave,1.67,5
193,Fridge,0.47,1
171,Air Conditioning,2.14,4
14,TV,1.96,3
337,Dishwasher,1.43,1
315,Dishwasher,0.43,5
482,TV,1.27,3
465,Dishwasher,0.26,4
308,Microwave,1.48,1
174,Lights,1.8,1
419,Air Conditioning,4.93,5
238,Fridge,0.14,3
35,Microwave,0.57,1
335,Dishwasher,1.85,2
371,Heater,4.36,3
464,Fridge,0.47,5
176,TV,1.65,2
217,Computer,1.69,1
174,Air Conditioning,2.42,4
452,Fridge,0.2,3
262,Heater,3.04,1
327,Heater,4.53,4
363,Computer,0.25,5
261,Microwave,1.27,4
244,Air Conditioning,2.92,3
235,Computer,1.49,1
374,Lights,1.05,5
74,TV,1.79,2
199,Dishwasher,1.47,2
360,Computer,1.82,5
249,Computer,0.48,3
262,Washing Machine,1.91,2
292,Washing Machine,1.7,4
350,TV,1.89,3
57,Lights,1.26,4
86,Oven,1.05,2
139,Dishwasher,0.45,2
187,Microwave,0.94,1
235,TV,1.4,5
500,Oven,0.92,3
334,Air Conditioning,4.1,1
70,Lights,1.12,4
307,Heater,4.22,3
117,Fridge,0.41,2
289,Oven,0.73,3
12,Lights,0.66,5
141,Microwave,1.48,3
56,Heater,2.87,5
49,Washing Machine,0.99,5
424,Microwave,1.82,2
248,TV,1.53,5
98,Fridge,0.32,1
159,TV,0.7,1
259,TV,0.57,5
366,Washing Machine,0.28,1
471,Computer,1.32,2
31,Fridge,0.16,3
94,Computer,1.25,3
122,Lights,1.42,2
345,Computer,1.19,3
376,Air Conditioning,3.33,4
380,TV,1.74,5
450,Heater,3.22,2
389,Dishwasher,0.27,2
493,Washing Machine,0.39,1
98,Dishwasher,1.9,1
433,Heater,4.55,2
221,Heater,4.44,5
28,Dishwasher,0.79,3
7,Washing Machine,1.55,2
144,Oven,0.39,2
429,Oven,1.61,5
342,TV,1.91,1
164,TV,0.72,4
223,Computer,1.23,3
481,Oven,0.93,2
362,Dishwasher,0.9,2
289,Air Conditioning,2.15,4
183,Microwave,1.49,3
318,TV,0.32,1
224,Lights,1.18,3
394,Lights,1.78,2
406,Fridge,0.34,1
129,Fridge,0.48,2
39,Oven,1.02,2
426,Washing Machine,0.89,1
291,Lights,1.67,2
124,Fridge,0.11,1
131,Lights,1.67,1
347,Microwave,0.54,4
484,Heater,3.29,4
214,Dishwasher,1.03,5
446,Lights,0.8,1
448,Oven,1.0,3
25,Heater,3.89,4
14,Microwave,0.8,5
306,Lights,0.38,5
290,Fridge,0.1,2
134,Washing Machine,1.79,4
477,Air Conditioning,2.15,1
325,Lights,0.39,4
70,TV,0.75,3
39,Oven,0.73,1
431,Computer,0.61,1
101,Computer,0.61,5
262,Washing Machine,0.52,2
167,Air Conditioning,4.13,5
192,Oven,1.22,5
210,Air Conditioning,3.78,1
139,Lights,0.27,1
41,Air Conditioning,3.79,4
403,TV,1.39,2
71,Computer,1.37,3
286,Dishwasher,1.27,1
333,Microwave,1.66,1
369,Computer,1.56,4
384,Lights,0.42,2
180,Heater,2.95,2
471,Dishwasher,1.15,4
114,Heater,3.37,2
369,Fridge,0.24,2
306,Computer,1.36,2
301,Microwave,0.4,2
222,TV,1.12,1
185,Fridge,0.14,1
160,Heater,4.29,5
366,Microwave,0.54,1
427,Heater,4.75,1
81,Fridge,0.11,3
495,Fridge,0.28,5
25,Microwave,1.88,1
320,Oven,0.91,1
8,TV,1.57,1
125,Dishwasher,1.28,5
492,Fridge,0.21,3
282,Microwave,0.55,2
466,Heater,4.51,4
352,Washing Machine,1.02,3
105,Oven,1.41,1
349,TV,1.73,1
133,TV,1.97,2
432,Computer,0.46,4
118,Fridge,0.25,4
47,Lights,0.75,2
177,TV,1.2,3
269,Computer,0.56,1
279,Washing Machine,0.25,1
240,Dishwasher,0.87,3
305,Dishwasher,1.75,1
413,Heater,2.66,3
133,Washing Machine,1.23,4
22,TV,0.89,5
94,Oven,1.56,1
492,Dishwasher,0.83,5
334,Computer,1.32,3
76,Lights,1.42,3
205,Computer,0.26,2
8,Washing Machine,0.92,1
366,Lights,1.68,5
148,Dishwasher,0.49,5
323,Air Conditioning,2.8,5
71,Microwave,1.56,2
112,TV,1.95,1
321,Dishwasher,1.97,4
171,Heater,2.16,3
74,Microwave,1.58,2
181,Washing Machine,0.86,5
169,Dishwasher,0.58,4
205,Lights,1.33,3
305,Oven,0.26,1
447,Dishwasher,1.12,2
54,Washing Machine,0.23,4
210,TV,0.74,5
243,Washing Machine,1.91,5
490,Computer,1.15,2
488,Dishwasher,0.83,5
189,Air Conditioning,2.11,4
377,Lights,0.24,2
340,Heater,4.2,1
481,Lights,0.35,1
231,Heater,3.04,2
199,Microwave,0.85,1
453,Fridge,0.31,2
124,Washing Machine,0.72,2
65,Lights,1.03,4
86,Computer,1.7,2
192,Computer,1.46,4
79,Air Conditioning,4.77,2
238,Computer,0.93,1
290,TV,1.91,5
404,Air Conditioning,3.7,5
181,Lights,0.4,1
195,Washing Machine,1.21,3
437,Washing Machine,1.83,5
195,Air Conditioning,2.28,5
368,Air Conditioning,3.16,2
422,Lights,1.11,5
444,Heater,2.79,2
95,Lights,0.22,4
467,Lights,0.78,3
